id,source
ljcr-ds-2241-960-411-3-747,ljcr-difference-sets
ljcr-ds-22431-6730-2019-22431,ljcr-difference-sets
ljcr-ds-22441-7480-2493-22441,ljcr-difference-sets
ljcr-ds-22461-5616-1404-22461,ljcr-difference-sets
ljcr-ds-22485-6644-1963-22485,ljcr-difference-sets
ljcr-ds-22495-3750-625-22495,ljcr-difference-sets
ljcr-ds-22537-7200-2300-22537,ljcr-difference-sets
ljcr-ds-22565-5641-1410-22565,ljcr-difference-sets
ljcr-ds-22579-3763-627-22579,ljcr-difference-sets
ljcr-ds-22587-11293-5646-22587,ljcr-difference-sets
ljcr-ds-22603-7534-2511-22603,ljcr-difference-sets
ljcr-ds-22607-11303-5651-22607,ljcr-difference-sets
ljcr-ds-22629-5657-1414-22629,ljcr-difference-sets
ljcr-ds-22633-8856-3465-22633,ljcr-difference-sets
ljcr-ds-22671-6801-2040-22671,ljcr-difference-sets
ljcr-ds-22687-11343-5671-22687,ljcr-difference-sets
ljcr-ds-22715-11357-5678-22715,ljcr-difference-sets
ljcr-ds-22731-11365-5682-22731,ljcr-difference-sets
ljcr-ds-22767-11383-5691-22767,ljcr-difference-sets
ljcr-ds-22771-4555-911-22771,ljcr-difference-sets
ljcr-ds-22777-7593-2531-22777,ljcr-difference-sets
ljcr-ds-22781-4556-911-22781,ljcr-difference-sets
ljcr-ds-22789-5697-1424-22789,ljcr-difference-sets
ljcr-ds-22791-2280-228-22791,ljcr-difference-sets
ljcr-ds-22793-2849-356-22793,ljcr-difference-sets
ljcr-ds-22793-9472-3936-22793,ljcr-difference-sets
ljcr-ds-22803-11401-5700-22803,ljcr-difference-sets
ljcr-ds-22857-2857-357-22857,ljcr-difference-sets
ljcr-ds-22863-11431-5715-22863,ljcr-difference-sets
ljcr-ds-22911-3161-436-22911,ljcr-difference-sets
ljcr-ds-22919-1638-117-22919,ljcr-difference-sets
ljcr-ds-22925-9900-4275-22925,ljcr-difference-sets
ljcr-ds-22940-3277-468-22940,ljcr-difference-sets
ljcr-ds-22945-3585-560-22945,ljcr-difference-sets
ljcr-ds-22951-6426-1799-22951,ljcr-difference-sets
ljcr-ds-22960-5103-1134-22960,ljcr-difference-sets
ljcr-ds-22971-4595-919-22971,ljcr-difference-sets
ljcr-ds-22991-11495-5747-22991,ljcr-difference-sets
ljcr-ds-22991-7866-2691-22991,ljcr-difference-sets
ljcr-ds-23002-5577-1352-23002,ljcr-difference-sets
ljcr-ds-2301-276-33-2301,ljcr-difference-sets
ljcr-ds-2301-576-144-2301,ljcr-difference-sets
ljcr-ds-23023-11511-5755-23023,ljcr-difference-sets
ljcr-ds-23071-3846-641-23071,ljcr-difference-sets
ljcr-ds-23103-11551-5775-23103,ljcr-difference-sets
ljcr-ds-23115-7112-2188-23115,ljcr-difference-sets
ljcr-ds-23121-8960-3472-23121,ljcr-difference-sets
ljcr-ds-23129-8968-3477-23129,ljcr-difference-sets
ljcr-ds-23141-5785-1446-23141,ljcr-difference-sets
ljcr-ds-23151-11575-5787-23151,ljcr-difference-sets
ljcr-ds-23155-10897-5128-23155,ljcr-difference-sets
ljcr-ds-23161-11001-5225-23161,ljcr-difference-sets
ljcr-ds-23163-11581-5790-23163,ljcr-difference-sets
ljcr-ds-23211-11605-5802-23211,ljcr-difference-sets
ljcr-ds-23215-11607-5803-23215,ljcr-difference-sets
ljcr-ds-23221-6021-1561-23221,ljcr-difference-sets
ljcr-ds-23241-9961-4269-23241,ljcr-difference-sets
ljcr-ds-23257-2584-287-23257,ljcr-difference-sets
ljcr-ds-23269-5817-1454-23269,ljcr-difference-sets
ljcr-ds-23281-4560-893-23281,ljcr-difference-sets
ljcr-ds-23290-5545-1320-23290,ljcr-difference-sets
ljcr-ds-23317-5829-1457-23317,ljcr-difference-sets
ljcr-ds-23323-3381-490-23323,ljcr-difference-sets
ljcr-ds-23323-8281-2940-23323,ljcr-difference-sets
ljcr-ds-23331-4666-933-23331,ljcr-difference-sets
ljcr-ds-23331-7000-2100-23331,ljcr-difference-sets
ljcr-ds-23343-11671-5835-23343,ljcr-difference-sets
ljcr-ds-2337-512-112-2337,ljcr-difference-sets
ljcr-ds-23401-6201-1643-23401,ljcr-difference-sets
ljcr-ds-23401-8425-3033-23401,ljcr-difference-sets
ljcr-ds-23421-4685-937-23421,ljcr-difference-sets
ljcr-ds-23453-7216-2220-23453,ljcr-difference-sets
ljcr-ds-23485-1236-65-23485,ljcr-difference-sets
ljcr-ds-2349-588-147-3-3-261,ljcr-difference-sets
ljcr-ds-2349-588-147-3-3-3-87,ljcr-difference-sets
ljcr-ds-2349-588-147-9-261,ljcr-difference-sets
ljcr-ds-2351-376-60-2351,ljcr-difference-sets
ljcr-ds-23511-2351-235-23511,ljcr-difference-sets
ljcr-ds-23520-812-28-14-1680,ljcr-difference-sets
ljcr-ds-23520-812-28-2-11760,ljcr-difference-sets
ljcr-ds-23520-812-28-2-14-840,ljcr-difference-sets
ljcr-ds-23520-812-28-2-28-420,ljcr-difference-sets
ljcr-ds-23520-812-28-28-840,ljcr-difference-sets
ljcr-ds-23521-7840-2613-23521,ljcr-difference-sets
ljcr-ds-23533-10176-4400-23533,ljcr-difference-sets
ljcr-ds-23541-10165-4389-23541,ljcr-difference-sets
ljcr-ds-23551-3925-654-23551,ljcr-difference-sets
ljcr-ds-23557-5889-1472-23557,ljcr-difference-sets
ljcr-ds-23607-9658-3951-23607,ljcr-difference-sets
ljcr-ds-23685-5921-1480-23685,ljcr-difference-sets
ljcr-ds-23695-11847-5923-23695,ljcr-difference-sets
ljcr-ds-23715-11857-5928-23715,ljcr-difference-sets
ljcr-ds-23723-11861-5930-23723,ljcr-difference-sets
ljcr-ds-23737-2968-371-23737,ljcr-difference-sets
ljcr-ds-23737-7912-2637-23737,ljcr-difference-sets
ljcr-ds-23767-3961-660-23767,ljcr-difference-sets
ljcr-ds-23791-10920-5012-23791,ljcr-difference-sets
ljcr-ds-23791-11895-5947-23791,ljcr-difference-sets
ljcr-ds-23791-7320-2252-23791,ljcr-difference-sets
ljcr-ds-2380-793-264-2-1190,ljcr-difference-sets
ljcr-ds-2380-793-264-2380,ljcr-difference-sets
ljcr-ds-23821-11116-5187-23821,ljcr-difference-sets
ljcr-ds-23823-11911-5955-23823,ljcr-difference-sets
ljcr-ds-23851-11025-5096-23851,ljcr-difference-sets
ljcr-ds-23871-8030-2701-23871,ljcr-difference-sets
ljcr-ds-23877-4700-925-23877,ljcr-difference-sets
ljcr-ds-23881-10945-5016-23881,ljcr-difference-sets
ljcr-ds-23883-11941-5970-23883,ljcr-difference-sets
ljcr-ds-23895-2757-318-23895,ljcr-difference-sets
ljcr-ds-23899-7966-2655-23899,ljcr-difference-sets
ljcr-ds-23909-5977-1494-23909,ljcr-difference-sets
ljcr-ds-23931-11965-5982-23931,ljcr-difference-sets
ljcr-ds-23940-1295-70-23940,ljcr-difference-sets
ljcr-ds-23941-5985-1496-23941,ljcr-difference-sets
ljcr-ds-23971-7990-2663-23971,ljcr-difference-sets
ljcr-ds-23980-7993-2664-23980,ljcr-difference-sets
ljcr-ds-24101-6025-1506-24101,ljcr-difference-sets
ljcr-ds-24111-9645-3858-24111,ljcr-difference-sets
ljcr-ds-2413-1072-476-2413,ljcr-difference-sets
ljcr-ds-24147-12073-6036-24147,ljcr-difference-sets
ljcr-ds-24155-12077-6038-24155,ljcr-difference-sets
ljcr-ds-24171-4835-967-24171,ljcr-difference-sets
ljcr-ds-24197-6049-1512-24197,ljcr-difference-sets
ljcr-ds-24227-12113-6056-24227,ljcr-difference-sets
ljcr-ds-24241-9696-3878-24241,ljcr-difference-sets
ljcr-ds-2425-505-105-5-485,ljcr-difference-sets
ljcr-ds-24273-9472-3696-24273,ljcr-difference-sets
ljcr-ds-24289-11616-5555-24289,ljcr-difference-sets
ljcr-ds-243-121-60-3-9-9,ljcr-difference-sets
ljcr-ds-24303-12151-6075-24303,ljcr-difference-sets
ljcr-ds-24311-9945-4068-24311,ljcr-difference-sets
ljcr-ds-2432-936-360-8-304,ljcr-difference-sets
ljcr-ds-24363-12181-6090-24363,ljcr-difference-sets
ljcr-ds-24397-8988-3311-24397,ljcr-difference-sets
ljcr-ds-24421-8140-2713-24421,ljcr-difference-sets
ljcr-ds-24431-12215-6107-24431,ljcr-difference-sets
ljcr-ds-24431-4886-977-24431,ljcr-difference-sets
ljcr-ds-24435-3858-609-24435,ljcr-difference-sets
ljcr-ds-24439-8146-2715-24439,ljcr-difference-sets
ljcr-ds-24467-7528-2316-24467,ljcr-difference-sets
ljcr-ds-24493-2041-170-24493,ljcr-difference-sets
ljcr-ds-24493-8164-2721-24493,ljcr-difference-sets
ljcr-ds-24517-6129-1532-24517,ljcr-difference-sets
ljcr-ds-24521-4905-981-24521,ljcr-difference-sets
ljcr-ds-24559-4093-682-24559,ljcr-difference-sets
ljcr-ds-24568-1293-68-24568,ljcr-difference-sets
ljcr-ds-2457-921-345-3-819,ljcr-difference-sets
ljcr-ds-24570-4977-1008-24570,ljcr-difference-sets
ljcr-ds-24577-8193-2731-24577,ljcr-difference-sets
ljcr-ds-24583-8194-2731-24583,ljcr-difference-sets
ljcr-ds-24585-10976-4900-24585,ljcr-difference-sets
ljcr-ds-24611-2461-246-24611,ljcr-difference-sets
ljcr-ds-24619-8206-2735-24619,ljcr-difference-sets
ljcr-ds-24637-8212-2737-24637,ljcr-difference-sets
ljcr-ds-24640-9933-4004-24640,ljcr-difference-sets
ljcr-ds-24641-385-6-24641,ljcr-difference-sets
ljcr-ds-24645-6161-1540-24645,ljcr-difference-sets
ljcr-ds-24661-6165-1541-24661,ljcr-difference-sets
ljcr-ds-24704-3529-504-24704,ljcr-difference-sets
ljcr-ds-24727-2536-260-24727,ljcr-difference-sets
ljcr-ds-24753-8177-2701-24753,ljcr-difference-sets
ljcr-ds-24781-6196-1549-24781,ljcr-difference-sets
ljcr-ds-24831-1911-147-24831,ljcr-difference-sets
ljcr-ds-2484-573-132-2-1242,ljcr-difference-sets
ljcr-ds-2484-573-132-3-3-276,ljcr-difference-sets
ljcr-ds-2484-573-132-3-6-138,ljcr-difference-sets
ljcr-ds-2484-573-132-3-828,ljcr-difference-sets
ljcr-ds-2484-573-132-6-414,ljcr-difference-sets
ljcr-ds-24869-6217-1554-24869,ljcr-difference-sets
ljcr-ds-24919-4153-692-24919,ljcr-difference-sets
ljcr-ds-24931-11080-4924-24931,ljcr-difference-sets
ljcr-ds-24957-1836-135-24957,ljcr-difference-sets
ljcr-ds-2496-500-100-2-1248,ljcr-difference-sets
ljcr-ds-2496-500-100-2-2-2-2-156,ljcr-difference-sets
ljcr-ds-2496-500-100-2-2-2-312,ljcr-difference-sets
ljcr-ds-2496-500-100-2-2-4-156,ljcr-difference-sets
ljcr-ds-2496-500-100-2-2-624,ljcr-difference-sets
ljcr-ds-2496-500-100-2-4-312,ljcr-difference-sets
ljcr-ds-2496-500-100-4-4-156,ljcr-difference-sets
ljcr-ds-2496-500-100-4-624,ljcr-difference-sets
ljcr-ds-2496-500-100-8-312,ljcr-difference-sets
ljcr-ds-24961-9985-3994-24961,ljcr-difference-sets
ljcr-ds-24997-6249-1562-24997,ljcr-difference-sets
ljcr-ds-25011-12505-6252-25011,ljcr-difference-sets
ljcr-ds-25011-2501-250-25011,ljcr-difference-sets
ljcr-ds-25020-9653-3724-25020,ljcr-difference-sets
ljcr-ds-2507-896-320-2507,ljcr-difference-sets
ljcr-ds-25071-12535-6267-25071,ljcr-difference-sets
ljcr-ds-25081-11001-4825-25081,ljcr-difference-sets
ljcr-ds-25081-3136-392-25081,ljcr-difference-sets
ljcr-ds-25093-7668-2343-25093,ljcr-difference-sets
ljcr-ds-25099-12549-6274-25099,ljcr-difference-sets
ljcr-ds-2511-1005-402-3-837,ljcr-difference-sets
ljcr-ds-2511-1005-402-9-279,ljcr-difference-sets
ljcr-ds-25135-12567-6283-25135,ljcr-difference-sets
ljcr-ds-25135-4189-698-25135,ljcr-difference-sets
ljcr-ds-25141-420-7-25141,ljcr-difference-sets
ljcr-ds-25159-8386-2795-25159,ljcr-difference-sets
ljcr-ds-25189-6297-1574-25189,ljcr-difference-sets
ljcr-ds-25194-5369-1144-25194,ljcr-difference-sets
ljcr-ds-25221-6305-1576-25221,ljcr-difference-sets
ljcr-ds-25311-10125-4050-25311,ljcr-difference-sets
ljcr-ds-25312-8437-2812-25312,ljcr-difference-sets
ljcr-ds-25323-12661-6330-25323,ljcr-difference-sets
ljcr-ds-25327-12663-6331-25327,ljcr-difference-sets
ljcr-ds-25351-12000-5680-25351,ljcr-difference-sets
ljcr-ds-25376-1625-104-25376,ljcr-difference-sets
ljcr-ds-25415-10088-4004-25415,ljcr-difference-sets
ljcr-ds-25441-6625-1725-25441,ljcr-difference-sets
ljcr-ds-25453-6364-1591-25453,ljcr-difference-sets
ljcr-ds-2548-567-126-14-182,ljcr-difference-sets
ljcr-ds-2548-567-126-7-364,ljcr-difference-sets
ljcr-ds-25509-6377-1594-25509,ljcr-difference-sets
ljcr-ds-2551-1225-588-2551,ljcr-difference-sets
ljcr-ds-25521-4785-897-25521,ljcr-difference-sets
ljcr-ds-25541-6385-1596-25541,ljcr-difference-sets
ljcr-ds-25555-8518-2839-25555,ljcr-difference-sets
ljcr-ds-25575-4712-868-25575,ljcr-difference-sets
ljcr-ds-25591-8530-2843-25591,ljcr-difference-sets
ljcr-ds-25599-12799-6399-25599,ljcr-difference-sets
ljcr-ds-25609-3201-400-25609,ljcr-difference-sets
ljcr-ds-25615-12807-6403-25615,ljcr-difference-sets
ljcr-ds-25671-5135-1027-25671,ljcr-difference-sets
ljcr-ds-25675-12837-6418-25675,ljcr-difference-sets
ljcr-ds-25711-12855-6427-25711,ljcr-difference-sets
ljcr-ds-25729-1408-77-25729,ljcr-difference-sets
ljcr-ds-25741-6436-1609-25741,ljcr-difference-sets
ljcr-ds-25743-12871-6435-25743,ljcr-difference-sets
ljcr-ds-2575-495-95-5-515,ljcr-difference-sets
ljcr-ds-2575-793-244-5-515,ljcr-difference-sets
ljcr-ds-25807-12903-6451-25807,ljcr-difference-sets
ljcr-ds-25807-6325-1550-25807,ljcr-difference-sets
ljcr-ds-25807-9384-3412-25807,ljcr-difference-sets
ljcr-ds-25821-5165-1033-25821,ljcr-difference-sets
ljcr-ds-25843-8614-2871-25843,ljcr-difference-sets
ljcr-ds-25879-8626-2875-25879,ljcr-difference-sets
ljcr-ds-2591-666-171-2591,ljcr-difference-sets
ljcr-ds-25915-4320-720-25915,ljcr-difference-sets
ljcr-ds-25935-12967-6483-25935,ljcr-difference-sets
ljcr-ds-2597-649-162-7-371,ljcr-difference-sets
ljcr-ds-25981-5196-1039-25981,ljcr-difference-sets
ljcr-ds-25991-10396-4158-25991,ljcr-difference-sets
ljcr-ds-25991-12995-6497-25991,ljcr-difference-sets
ljcr-ds-26031-13015-6507-26031,ljcr-difference-sets
ljcr-ds-26059-2323-207-26059,ljcr-difference-sets
ljcr-ds-26061-9121-3192-26061,ljcr-difference-sets
ljcr-ds-26101-4176-668-26101,ljcr-difference-sets
ljcr-ds-26131-8710-2903-26131,ljcr-difference-sets
ljcr-ds-26133-6533-1633-26133,ljcr-difference-sets
ljcr-ds-26145-9633-3549-26145,ljcr-difference-sets
ljcr-ds-26191-13095-6547-26191,ljcr-difference-sets
ljcr-ds-26197-6549-1637-26197,ljcr-difference-sets
ljcr-ds-26239-8746-2915-26239,ljcr-difference-sets
ljcr-ds-26265-8576-2800-26265,ljcr-difference-sets
ljcr-ds-26283-13141-6570-26283,ljcr-difference-sets
ljcr-ds-26287-8425-2700-26287,ljcr-difference-sets
ljcr-ds-26291-9560-3476-26291,ljcr-difference-sets
ljcr-ds-26309-6577-1644-26309,ljcr-difference-sets
ljcr-ds-26312-3487-462-26312,ljcr-difference-sets
ljcr-ds-26323-13161-6580-26323,ljcr-difference-sets
ljcr-ds-26335-2926-325-26335,ljcr-difference-sets
ljcr-ds-26367-13183-6591-26367,ljcr-difference-sets
ljcr-ds-2640-638-154-2-1320,ljcr-difference-sets
ljcr-ds-26404-8125-2500-26404,ljcr-difference-sets
ljcr-ds-2641-1200-545-2641,ljcr-difference-sets
ljcr-ds-26431-5286-1057-26431,ljcr-difference-sets
ljcr-ds-26437-6609-1652-26437,ljcr-difference-sets
ljcr-ds-26445-1804-123-26445,ljcr-difference-sets
ljcr-ds-2645-661-165-23-115,ljcr-difference-sets
ljcr-ds-26467-4411-735-26467,ljcr-difference-sets
ljcr-ds-26501-6625-1656-26501,ljcr-difference-sets
ljcr-ds-26511-13255-6627-26511,ljcr-difference-sets
ljcr-ds-26565-8932-3003-26565,ljcr-difference-sets
ljcr-ds-26575-13287-6643-26575,ljcr-difference-sets
ljcr-ds-26597-6649-1662-26597,ljcr-difference-sets
ljcr-ds-26623-13311-6655-26623,ljcr-difference-sets
ljcr-ds-26629-7609-2174-26629,ljcr-difference-sets
ljcr-ds-26676-4851-882-26676,ljcr-difference-sets
ljcr-ds-26689-8896-2965-26689,ljcr-difference-sets
ljcr-ds-26701-6676-1669-26701,ljcr-difference-sets
ljcr-ds-26709-6677-1669-26709,ljcr-difference-sets
ljcr-ds-26741-9360-3276-26741,ljcr-difference-sets
ljcr-ds-26747-13373-6686-26747,ljcr-difference-sets
ljcr-ds-26761-12265-5621-26761,ljcr-difference-sets
ljcr-ds-26761-7360-2024-26761,ljcr-difference-sets
ljcr-ds-26763-13381-6690-26763,ljcr-difference-sets
ljcr-ds-26789-6697-1674-26789,ljcr-difference-sets
ljcr-ds-26791-4465-744-26791,ljcr-difference-sets
ljcr-ds-26796-8855-2926-26796,ljcr-difference-sets
ljcr-ds-26797-1596-95-26797,ljcr-difference-sets
ljcr-ds-26797-8701-2825-26797,ljcr-difference-sets
ljcr-ds-26803-13401-6700-26803,ljcr-difference-sets
ljcr-ds-26811-2681-268-26811,ljcr-difference-sets
ljcr-ds-26866-3781-532-26866,ljcr-difference-sets
ljcr-ds-26885-6721-1680-26885,ljcr-difference-sets
ljcr-ds-26895-13447-6723-26895,ljcr-difference-sets
ljcr-ds-26909-2884-309-26909,ljcr-difference-sets
ljcr-ds-26909-3844-549-26909,ljcr-difference-sets
ljcr-ds-2691-270-27-3-897,ljcr-difference-sets
ljcr-ds-26929-8416-2630-26929,ljcr-difference-sets
ljcr-ds-26981-6745-1686-26981,ljcr-difference-sets
ljcr-ds-2699-1065-420-2699,ljcr-difference-sets
ljcr-ds-27003-13501-6750-27003,ljcr-difference-sets
ljcr-ds-27007-3858-551-27007,ljcr-difference-sets
ljcr-ds-27031-4506-751-27031,ljcr-difference-sets
ljcr-ds-27031-9010-3003-27031,ljcr-difference-sets
ljcr-ds-27037-12016-5340-27037,ljcr-difference-sets
ljcr-ds-27064-5239-1014-27064,ljcr-difference-sets
ljcr-ds-27071-13535-6767-27071,ljcr-difference-sets
ljcr-ds-27077-6769-1692-27077,ljcr-difference-sets
ljcr-ds-27087-13543-6771-27087,ljcr-difference-sets
ljcr-ds-2709-677-169-2709,ljcr-difference-sets
ljcr-ds-2709-677-169-3-903,ljcr-difference-sets
ljcr-ds-27099-13549-6774-27099,ljcr-difference-sets
ljcr-ds-27133-2737-276-27133,ljcr-difference-sets
ljcr-ds-271467-1379-7-271467,ljcr-difference-sets
ljcr-ds-27151-13575-6787-27151,ljcr-difference-sets
ljcr-ds-27171-13585-6792-27171,ljcr-difference-sets
ljcr-ds-27211-9070-3023-27211,ljcr-difference-sets
ljcr-ds-27235-8722-2793-27235,ljcr-difference-sets
ljcr-ds-27253-6057-1346-27253,ljcr-difference-sets
ljcr-ds-27269-6817-1704-27269,ljcr-difference-sets
ljcr-ds-27280-3465-440-27280,ljcr-difference-sets
ljcr-ds-2733-684-171-2733,ljcr-difference-sets
ljcr-ds-27343-13671-6835-27343,ljcr-difference-sets
ljcr-ds-27357-11725-5025-27357,ljcr-difference-sets
ljcr-ds-2737-1216-540-2737,ljcr-difference-sets
ljcr-ds-27391-13695-6847-27391,ljcr-difference-sets
ljcr-ds-27391-2905-308-27391,ljcr-difference-sets
ljcr-ds-27395-13697-6848-27395,ljcr-difference-sets
ljcr-ds-27405-6852-1713-27405,ljcr-difference-sets
ljcr-ds-27495-9087-3003-27495,ljcr-difference-sets
ljcr-ds-27511-8646-2717-27511,ljcr-difference-sets
ljcr-ds-2759-1183-507-2759,ljcr-difference-sets
ljcr-ds-27601-11776-5024-27601,ljcr-difference-sets
ljcr-ds-27601-2001-145-27601,ljcr-difference-sets
ljcr-ds-27601-9201-3067-27601,ljcr-difference-sets
ljcr-ds-27603-13801-6900-27603,ljcr-difference-sets
ljcr-ds-27608-2907-306-27608,ljcr-difference-sets
ljcr-ds-27627-13813-6906-27627,ljcr-difference-sets
ljcr-ds-27657-3457-432-27657,ljcr-difference-sets
ljcr-ds-27711-13855-6927-27711,ljcr-difference-sets
ljcr-ds-27721-12321-5476-27721,ljcr-difference-sets
ljcr-ds-27721-3025-330-27721,ljcr-difference-sets
ljcr-ds-27747-13873-6936-27747,ljcr-difference-sets
ljcr-ds-27779-646-15-27779,ljcr-difference-sets
ljcr-ds-27781-6945-1736-27781,ljcr-difference-sets
ljcr-ds-27799-9267-3089-27799,ljcr-difference-sets
ljcr-ds-27867-13933-6966-27867,ljcr-difference-sets
ljcr-ds-27877-6969-1742-27877,ljcr-difference-sets
ljcr-ds-27891-13945-6972-27891,ljcr-difference-sets
ljcr-ds-27899-13949-6974-27899,ljcr-difference-sets
ljcr-ds-27913-9304-3101-27913,ljcr-difference-sets
ljcr-ds-27931-931-31-27931,ljcr-difference-sets
ljcr-ds-27949-9316-3105-27949,ljcr-difference-sets
ljcr-ds-27949-9453-3197-27949,ljcr-difference-sets
ljcr-ds-2795-1144-468-2795,ljcr-difference-sets
ljcr-ds-27966-9401-3160-27966,ljcr-difference-sets
ljcr-ds-2800-622-138-10-280,ljcr-difference-sets
ljcr-ds-2800-622-138-2-10-140,ljcr-difference-sets
ljcr-ds-2800-622-138-2-1400,ljcr-difference-sets
ljcr-ds-2800-622-138-2-2-10-70,ljcr-difference-sets
ljcr-ds-2800-622-138-2-2-2-350,ljcr-difference-sets
ljcr-ds-2800-622-138-2-2-700,ljcr-difference-sets
ljcr-ds-2800-622-138-20-140,ljcr-difference-sets
ljcr-ds-2800-622-138-4-700,ljcr-difference-sets
ljcr-ds-28047-14023-7011-28047,ljcr-difference-sets
ljcr-ds-28069-7017-1754-28069,ljcr-difference-sets
ljcr-ds-28079-12928-5952-28079,ljcr-difference-sets
ljcr-ds-28115-14057-7028-28115,ljcr-difference-sets
ljcr-ds-28127-3773-506-28127,ljcr-difference-sets
ljcr-ds-2821-565-113-2821,ljcr-difference-sets
ljcr-ds-28211-2821-282-28211,ljcr-difference-sets
ljcr-ds-28217-3528-441-28217,ljcr-difference-sets
ljcr-ds-28231-8470-2541-28231,ljcr-difference-sets
ljcr-ds-28241-11296-4518-28241,ljcr-difference-sets
ljcr-ds-28245-7061-1765-28245,ljcr-difference-sets
ljcr-ds-28263-8697-2676-28263,ljcr-difference-sets
ljcr-ds-28321-10561-3938-28321,ljcr-difference-sets
ljcr-ds-28337-3312-387-28337,ljcr-difference-sets
ljcr-ds-2835-546-105-3-3-3-105,ljcr-difference-sets
ljcr-ds-2835-546-105-3-3-315,ljcr-difference-sets
ljcr-ds-2835-546-105-3-945,ljcr-difference-sets
ljcr-ds-2835-546-105-9-315,ljcr-difference-sets
ljcr-ds-2835-872-268-3-3-315,ljcr-difference-sets
ljcr-ds-2835-872-268-3-945,ljcr-difference-sets
ljcr-ds-2835-872-268-9-315,ljcr-difference-sets
ljcr-ds-28399-9466-3155-28399,ljcr-difference-sets
ljcr-ds-28405-6049-1288-28405,ljcr-difference-sets
ljcr-ds-28413-7104-1776-28413,ljcr-difference-sets
ljcr-ds-28421-7105-1776-28421,ljcr-difference-sets
ljcr-ds-28427-11651-4775-28427,ljcr-difference-sets
ljcr-ds-2849-801-225-2849,ljcr-difference-sets
ljcr-ds-2850-925-300-5-570,ljcr-difference-sets
ljcr-ds-28517-7129-1782-28517,ljcr-difference-sets
ljcr-ds-28533-12229-5241-28533,ljcr-difference-sets
ljcr-ds-28539-1502-79-28539,ljcr-difference-sets
ljcr-ds-28543-1207-51-28543,ljcr-difference-sets
ljcr-ds-28651-9550-3183-28651,ljcr-difference-sets
ljcr-ds-28653-7164-1791-28653,ljcr-difference-sets
ljcr-ds-28673-4096-585-28673,ljcr-difference-sets
ljcr-ds-2869-240-20-2869,ljcr-difference-sets
ljcr-ds-2871-616-132-3-957,ljcr-difference-sets
ljcr-ds-2875-480-80-5-5-115,ljcr-difference-sets
ljcr-ds-2875-480-80-5-575,ljcr-difference-sets
ljcr-ds-28768-6021-1260-28768,ljcr-difference-sets
ljcr-ds-28777-11881-4905-28777,ljcr-difference-sets
ljcr-ds-28800-930-30-10-2880,ljcr-difference-sets
ljcr-ds-28800-930-30-12-2400,ljcr-difference-sets
ljcr-ds-28800-930-30-120-240,ljcr-difference-sets
ljcr-ds-28800-930-30-2-14400,ljcr-difference-sets
ljcr-ds-28800-930-30-20-1440,ljcr-difference-sets
ljcr-ds-28800-930-30-24-1200,ljcr-difference-sets
ljcr-ds-28800-930-30-30-960,ljcr-difference-sets
ljcr-ds-28800-930-30-4-7200,ljcr-difference-sets
ljcr-ds-28800-930-30-40-720,ljcr-difference-sets
ljcr-ds-28800-930-30-6-4800,ljcr-difference-sets
ljcr-ds-28800-930-30-60-480,ljcr-difference-sets
ljcr-ds-28800-930-30-8-3600,ljcr-difference-sets
ljcr-ds-28807-4801-800-28807,ljcr-difference-sets
ljcr-ds-28813-7204-1801-28813,ljcr-difference-sets
ljcr-ds-28821-5765-1153-28821,ljcr-difference-sets
ljcr-ds-28837-7209-1802-28837,ljcr-difference-sets
ljcr-ds-28841-10816-4056-28841,ljcr-difference-sets
ljcr-ds-28911-14455-7227-28911,ljcr-difference-sets
ljcr-ds-28923-14461-7230-28923,ljcr-difference-sets
ljcr-ds-28947-14473-7236-28947,ljcr-difference-sets
ljcr-ds-28971-8691-2607-28971,ljcr-difference-sets
ljcr-ds-28975-14487-7243-28975,ljcr-difference-sets
ljcr-ds-28992-13675-6450-28992,ljcr-difference-sets
ljcr-ds-29023-4837-806-29023,ljcr-difference-sets
ljcr-ds-29029-12096-5040-29029,ljcr-difference-sets
ljcr-ds-29029-7257-1814-29029,ljcr-difference-sets
ljcr-ds-29043-1118-43-29043,ljcr-difference-sets
ljcr-ds-29047-14523-7261-29047,ljcr-difference-sets
ljcr-ds-29069-12169-5094-29069,ljcr-difference-sets
ljcr-ds-2912-1066-390-2-1456,ljcr-difference-sets
ljcr-ds-2912-1066-390-4-728,ljcr-difference-sets
ljcr-ds-29140-13245-6020-29140,ljcr-difference-sets
ljcr-ds-29179-1621-90-29179,ljcr-difference-sets
ljcr-ds-29205-7301-1825-29205,ljcr-difference-sets
ljcr-ds-29221-7305-1826-29221,ljcr-difference-sets
ljcr-ds-29223-13073-5848-29223,ljcr-difference-sets
ljcr-ds-29227-14613-7306-29227,ljcr-difference-sets
ljcr-ds-29231-8770-2631-29231,ljcr-difference-sets
ljcr-ds-2925-732-183-15-195,ljcr-difference-sets
ljcr-ds-2925-732-183-3-975,ljcr-difference-sets
ljcr-ds-2925-732-183-5-585,ljcr-difference-sets
ljcr-ds-29260-13005-5780-29260,ljcr-difference-sets
ljcr-ds-29275-2296-180-29275,ljcr-difference-sets
ljcr-ds-29293-7324-1831-29293,ljcr-difference-sets
ljcr-ds-29311-7816-2084-29311,ljcr-difference-sets
ljcr-ds-29319-3425-400-29319,ljcr-difference-sets
ljcr-ds-29331-14665-7332-29331,ljcr-difference-sets
ljcr-ds-29331-5866-1173-29331,ljcr-difference-sets
